Sequence,label
Seq79_11,Surprise
Seq79_12,Surprise
Seq79_13,Surprise
Seq79_14,Surprise
Seq79_15,Surprise
Seq79_16,Surprise
Seq79_17,Surprise
Seq79_18,Surprise
Seq79_19,Surprise
Seq79_20,Surprise
Seq80_01,Other
Seq80_02,Other
Seq80_03,Other
Seq80_04,Other
Seq80_05,Other
Seq80_06,Other
Seq80_07,Other
Seq80_08,Other
Seq80_09,Other
Seq80_10,Other
Seq80_12,Other
Seq80_13,Other
Seq80_15,Other
Seq80_16,Other
Seq80_17,Other
Seq80_19,Other
Seq80_20,Other
Seq81_02,Contempt
Seq81_04,Contempt
Seq81_05,Contempt
Seq81_06,Contempt
Seq81_07,Contempt
Seq81_08,Contempt
Seq81_09,Contempt
Seq81_10,Contempt
Seq81_11,Contempt
Seq81_13,Contempt
Seq81_14,Contempt
Seq81_15,Contempt
Seq81_16,Contempt
Seq81_17,Contempt
Seq81_18,Contempt
Seq81_19,Contempt
Seq81_20,Contempt
Seq82_01,Anger
Seq82_03,Anger
Seq82_04,Anger
Seq82_05,Anger
Seq82_06,Anger
Seq82_07,Anger
Seq82_09,Anger
Seq82_10,Anger
Seq82_11,Anger
Seq82_12,Anger
Seq82_13,Anger
Seq82_14,Anger
Seq82_15,Anger
Seq82_16,Anger
Seq82_18,Anger
Seq82_19,Anger
Seq83_02,Other
Seq83_03,Other
Seq83_04,Other
Seq83_05,Other
Seq83_06,Other
Seq83_07,Other
Seq83_08,Other
Seq83_09,Other
Seq83_10,Other
Seq83_11,Other
Seq83_13,Other
Seq83_14,Other
Seq83_17,Other
Seq83_18,Other
Seq83_19,Other
Seq83_20,Other
Seq84_01,Other
Seq84_02,Other
Seq84_03,Other
Seq84_05,Other
Seq84_06,Other
Seq84_07,Other
Seq84_08,Other
Seq84_09,Other
Seq84_11,Other
Seq84_12,Other
Seq84_13,Other
Seq84_16,Other
Seq84_17,Other
Seq84_19,Other
Seq85_01,Other
Seq85_02,Other
Seq85_05,Other
Seq85_06,Other
Seq85_07,Other
Seq85_08,Other
Seq85_09,Other
Seq85_10,Other
Seq85_11,Other
Seq85_12,Other
Seq85_13,Other
Seq85_14,Other
Seq85_17,Other
Seq85_18,Other
Seq85_19,Other
Seq85_20,Other
Seq86_01,Other
Seq86_02,Other
Seq86_03,Other
Seq86_04,Other
Seq86_06,Other
Seq86_07,Other
Seq86_08,Other
Seq86_09,Other
Seq86_10,Other
Seq86_11,Other
Seq86_12,Other
Seq86_13,Other
Seq86_15,Other
Seq86_16,Other
Seq86_17,Other
Seq86_20,Other
Seq87_02,Surprise
Seq87_03,Surprise
Seq87_04,Surprise
Seq87_05,Surprise
Seq87_06,Surprise
Seq87_08,Surprise
Seq87_09,Surprise
Seq87_10,Surprise
Seq87_11,Surprise
Seq87_13,Surprise
Seq87_15,Surprise
Seq87_16,Surprise
Seq87_17,Surprise
Seq87_18,Surprise
Seq87_19,Surprise
Seq87_20,Surprise
Seq88_01,Other
Seq88_02,Other
Seq88_04,Other
Seq88_05,Other
Seq88_06,Other
Seq88_07,Other
Seq88_08,Other
Seq88_09,Other
Seq88_10,Other
Seq88_12,Other
Seq88_15,Other
Seq88_17,Other
Seq88_18,Other
Seq88_19,Other
Seq88_20,Other
Seq89_03,Happiness
Seq89_04,Happiness
Seq89_05,Happiness
Seq89_06,Happiness
Seq89_07,Happiness
Seq89_08,Happiness
Seq89_09,Happiness
Seq89_10,Happiness
Seq89_11,Happiness
Seq89_12,Happiness
Seq89_14,Happiness
Seq89_15,Happiness
Seq89_17,Happiness
Seq89_19,Happiness
Seq89_20,Happiness
Seq90_01,Other
Seq90_02,Other
Seq90_03,Other
Seq90_04,Other
Seq90_05,Other
Seq90_06,Other
Seq90_07,Other
Seq90_09,Other
Seq90_10,Other
Seq90_11,Other
Seq90_12,Other
Seq90_13,Other
Seq90_14,Other
Seq90_15,Other
Seq90_16,Other
Seq90_18,Other
Seq90_19,Other
Seq90_20,Other
Seq91_01,Other
Seq91_02,Other
Seq91_04,Other
Seq91_05,Other
Seq91_08,Other
Seq91_09,Other
Seq91_10,Other
Seq91_11,Other
Seq91_12,Other
Seq91_13,Other
Seq91_14,Other
Seq91_15,Other
Seq91_16,Other
Seq91_17,Other
Seq91_18,Other
Seq91_19,Other
Seq92_02,Other
Seq92_03,Other
Seq92_04,Other
Seq92_05,Other
Seq92_06,Other
Seq92_07,Other
Seq92_08,Other
Seq92_09,Other
Seq92_10,Other
Seq92_11,Other
Seq92_12,Other
Seq92_14,Other
Seq92_15,Other
Seq92_17,Other
Seq92_19,Other
Seq92_20,Other
Seq93_02,Other
Seq93_03,Other
Seq93_05,Other
Seq93_06,Other
Seq93_08,Other
Seq93_09,Other
Seq93_10,Other
Seq93_11,Other
Seq93_12,Other
Seq93_14,Other
Seq93_15,Other
Seq93_16,Other
Seq93_17,Other
Seq93_18,Other
Seq93_19,Other
Seq93_20,Other
Seq94_03,Other
Seq94_04,Other
Seq94_05,Other
Seq94_06,Other
Seq94_07,Other
Seq94_09,Other
Seq94_10,Other
Seq94_12,Other
Seq94_13,Other
Seq94_14,Other
Seq94_15,Other
Seq94_16,Other
Seq94_17,Other
Seq94_18,Other
Seq94_19,Other
Seq94_20,Other
Seq95_01,Contempt
Seq95_02,Contempt
Seq95_03,Contempt
Seq95_04,Contempt
Seq95_05,Contempt
Seq95_06,Contempt
Seq95_07,Contempt
Seq95_08,Contempt
Seq95_09,Contempt
Seq95_10,Contempt
Seq95_11,Contempt
Seq95_12,Contempt
Seq95_13,Contempt
Seq95_14,Contempt
Seq95_15,Contempt
Seq95_16,Contempt
Seq95_17,Contempt
Seq95_18,Contempt
Seq95_19,Contempt
Seq95_20,Contempt
Seq96_01,Happiness
Seq96_02,Happiness
Seq96_03,Happiness
Seq96_04,Happiness
Seq96_08,Happiness
Seq96_09,Happiness
Seq96_11,Happiness
Seq96_12,Happiness
Seq96_13,Happiness
Seq96_14,Happiness
Seq96_15,Happiness
Seq96_16,Happiness
Seq96_17,Happiness
Seq96_18,Happiness
Seq96_19,Happiness
Seq97_01,Anger
Seq97_03,Anger
Seq97_04,Anger
Seq97_05,Anger
Seq97_06,Anger
Seq97_07,Anger
Seq97_09,Anger
Seq97_10,Anger
Seq97_11,Anger
Seq97_12,Anger
Seq97_13,Anger
Seq97_14,Anger
Seq97_15,Anger
Seq97_16,Anger
Seq97_17,Anger
Seq97_18,Anger
Seq97_19,Anger
Seq97_20,Anger
Seq98_01,Happiness
Seq98_02,Happiness
Seq98_03,Happiness
Seq98_04,Happiness
Seq98_05,Happiness
Seq98_06,Happiness
Seq98_07,Happiness
Seq98_08,Happiness
Seq98_11,Happiness
Seq98_12,Happiness
Seq98_13,Happiness
Seq98_14,Happiness
Seq98_16,Happiness
Seq98_17,Happiness
Seq98_18,Happiness
Seq99_01,Other
Seq99_02,Other
Seq99_03,Other
Seq99_04,Other
Seq99_05,Other
Seq99_12,Other
Seq99_13,Other
Seq99_14,Other
Seq99_15,Other
Seq99_16,Other
Seq99_17,Other
Seq99_18,Other
Seq99_19,Other
Seq99_20,Other
Seq100_01,Anger
Seq100_02,Anger
Seq100_03,Anger
Seq100_05,Anger
Seq100_06,Anger
Seq100_07,Anger
Seq100_08,Anger
Seq100_09,Anger
Seq100_10,Anger
Seq100_11,Anger
Seq100_12,Anger
Seq100_13,Anger
Seq100_14,Anger
Seq100_15,Anger
Seq100_16,Anger
Seq100_17,Anger
Seq100_18,Anger
Seq100_19,Anger
Seq100_20,Anger
Seq101_01,Anger
Seq101_02,Anger
Seq101_03,Anger
Seq101_04,Anger
Seq101_06,Anger
Seq101_07,Anger
Seq101_11,Anger
Seq101_12,Anger
Seq101_15,Anger
Seq101_16,Anger
Seq101_17,Anger
Seq101_18,Anger
Seq101_19,Anger
Seq101_20,Anger
Seq102_01,Anger
Seq102_03,Anger
Seq102_05,Anger
Seq102_07,Anger
Seq102_08,Anger
Seq102_09,Anger
Seq102_10,Anger
Seq102_11,Anger
Seq102_12,Anger
Seq102_15,Anger
Seq102_16,Anger
Seq102_19,Anger
Seq102_20,Anger
Seq103_01,Anger
Seq103_02,Anger
Seq103_03,Anger
Seq103_04,Anger
Seq103_05,Anger
Seq103_07,Anger
Seq103_08,Anger
Seq103_09,Anger
Seq103_10,Anger
Seq103_11,Anger
Seq103_12,Anger
Seq103_13,Anger
Seq103_14,Anger
Seq103_15,Anger
Seq103_17,Anger
Seq103_18,Anger
Seq103_19,Anger
Seq103_20,Anger
Seq104_01,Happiness
Seq104_02,Happiness
Seq104_03,Happiness
Seq104_04,Happiness
Seq104_06,Happiness
Seq104_07,Happiness
Seq104_08,Happiness
Seq104_09,Happiness
Seq104_10,Happiness
Seq104_11,Happiness
Seq104_12,Happiness
Seq104_13,Happiness
Seq104_14,Happiness
Seq104_15,Happiness
Seq104_16,Happiness
Seq104_17,Happiness
Seq104_18,Happiness
Seq104_19,Happiness
Seq104_20,Happiness
Seq105_02,Anger
Seq105_03,Anger
Seq105_04,Anger
Seq105_06,Anger
Seq105_07,Anger
Seq105_08,Anger
Seq105_09,Anger
Seq105_10,Anger
Seq105_11,Anger
Seq105_14,Anger
Seq105_15,Anger
Seq105_17,Anger
Seq105_18,Anger
Seq105_19,Anger
Seq105_20,Anger
Seq106_01,Happiness
Seq106_02,Happiness
Seq106_03,Happiness
Seq106_06,Happiness
Seq106_08,Happiness
Seq106_09,Happiness
Seq106_10,Happiness
Seq106_11,Happiness
Seq106_12,Happiness
Seq106_13,Happiness
Seq106_14,Happiness
Seq106_15,Happiness
Seq106_16,Happiness
Seq106_18,Happiness
Seq106_19,Happiness
Seq106_20,Happiness
Seq107_01,Anger
Seq107_02,Anger
Seq107_03,Anger
Seq107_04,Anger
Seq107_06,Anger
Seq107_07,Anger
Seq107_08,Anger
Seq107_09,Anger
Seq107_12,Anger
Seq107_13,Anger
Seq107_14,Anger
Seq107_15,Anger
Seq107_16,Anger
Seq107_17,Anger
Seq107_18,Anger
Seq107_19,Anger
Seq108_01,Other
Seq108_02,Other
Seq108_03,Other
Seq108_04,Other
Seq108_05,Other
Seq108_06,Other
Seq108_08,Other
Seq108_10,Other
Seq108_11,Other
Seq108_12,Other
Seq108_14,Other
Seq108_16,Other
Seq108_17,Other
Seq108_18,Other
Seq108_19,Other
Seq108_20,Other
Seq109_01,Other
Seq109_04,Other
Seq109_05,Other
Seq109_06,Other
Seq109_07,Other
Seq109_08,Other
Seq109_10,Other
Seq109_11,Other
Seq109_13,Other
Seq109_16,Other
Seq109_17,Other
Seq109_18,Other
Seq109_19,Other
Seq109_20,Other
Seq110_02,Other
Seq110_05,Other
Seq110_06,Other
Seq110_09,Other
Seq110_10,Other
Seq110_11,Other
Seq110_12,Other
Seq110_13,Other
Seq110_15,Other
Seq110_17,Other
Seq110_18,Other
Seq110_19,Other
Seq111_01,Other
Seq111_02,Other
Seq111_03,Other
Seq111_04,Other
Seq111_05,Other
Seq111_06,Other
Seq111_07,Other
Seq111_08,Other
Seq111_09,Other
Seq111_10,Other
Seq111_11,Other
Seq111_12,Other
Seq111_13,Other
Seq111_14,Other
Seq111_15,Other
Seq111_16,Other
Seq111_17,Other
Seq111_18,Other
Seq111_19,Other
Seq111_20,Other
Seq112_01,Other
Seq112_03,Other
Seq112_04,Other
Seq112_05,Other
Seq112_06,Other
Seq112_09,Other
Seq112_10,Other
Seq112_11,Other
Seq112_12,Other
Seq112_13,Other
Seq112_14,Other
Seq112_16,Other
Seq112_18,Other
Seq112_19,Other
Seq112_20,Other
Seq113_01,Anger
Seq113_02,Anger
Seq113_04,Anger
Seq113_05,Anger
Seq113_06,Anger
Seq113_07,Anger
Seq113_08,Anger
Seq113_10,Anger
Seq113_11,Anger
Seq113_14,Anger
Seq113_15,Anger
Seq113_16,Anger
Seq113_17,Anger
Seq113_18,Anger
Seq113_19,Anger
Seq113_20,Anger
Seq114_01,Other
Seq114_02,Other
Seq114_03,Other
Seq114_04,Other
Seq114_05,Other
Seq114_06,Other
Seq114_07,Other
Seq114_08,Other
Seq114_09,Other
Seq114_12,Other
Seq114_13,Other
Seq114_16,Other
Seq114_17,Other
Seq114_18,Other
Seq114_19,Other
Seq114_20,Other
Seq115_01,Anger
Seq115_02,Anger
Seq115_03,Anger
Seq115_04,Anger
Seq115_05,Anger
Seq115_06,Anger
Seq115_07,Anger
Seq115_08,Anger
Seq115_09,Anger
Seq115_10,Anger
Seq115_11,Anger
Seq115_12,Anger
Seq115_13,Anger
Seq115_14,Anger
Seq115_15,Anger
Seq115_16,Anger
Seq115_19,Anger
Seq115_20,Anger
Seq116_02,Anger
Seq116_03,Anger
Seq116_04,Anger
Seq116_05,Anger
Seq116_06,Anger
Seq116_07,Anger
Seq116_09,Anger
Seq116_11,Anger
Seq116_12,Anger
Seq116_13,Anger
Seq116_16,Anger
Seq116_18,Anger
Seq116_19,Anger
Seq116_20,Anger
Seq117_01,Anger
Seq117_02,Anger
Seq117_03,Anger
Seq117_04,Anger
Seq117_05,Anger
Seq117_07,Anger
Seq117_08,Anger
Seq117_09,Anger
Seq117_10,Anger
Seq117_12,Anger
Seq117_14,Anger
Seq117_15,Anger
Seq117_16,Anger
Seq117_17,Anger
Seq117_18,Anger
Seq117_20,Anger
Seq118_01,Other
Seq118_02,Other
Seq118_03,Other
Seq118_04,Other
Seq118_06,Other
Seq118_07,Other
Seq118_08,Other
Seq118_09,Other
Seq118_10,Other
Seq118_11,Other
Seq118_12,Other
Seq118_13,Other
Seq118_14,Other
Seq118_15,Other
Seq118_16,Other
Seq118_17,Other
Seq118_18,Other
Seq118_19,Other
Seq119_01,Anger
Seq119_02,Anger
Seq119_03,Anger
Seq119_04,Anger
Seq119_05,Anger
Seq119_07,Anger
Seq119_08,Anger
Seq119_09,Anger
Seq119_10,Anger
Seq119_11,Anger
Seq119_12,Anger
Seq119_13,Anger
Seq119_14,Anger
Seq119_16,Anger
Seq119_17,Anger
Seq119_18,Anger
Seq119_19,Anger
Seq119_20,Anger
Seq120_01,Anger
Seq120_02,Anger
Seq120_03,Anger
Seq120_04,Anger
Seq120_05,Anger
Seq120_08,Anger
Seq120_09,Anger
Seq120_10,Anger
Seq120_11,Anger
Seq120_12,Anger
Seq120_13,Anger
Seq120_14,Anger
Seq120_15,Anger
Seq120_17,Anger
Seq120_18,Anger
Seq120_19,Anger
Seq120_20,Anger
Seq121_01,Contempt
Seq121_02,Contempt
Seq121_03,Contempt
Seq121_04,Contempt
Seq121_05,Contempt
Seq121_06,Contempt
Seq121_08,Contempt
Seq121_09,Contempt
Seq121_10,Contempt
Seq121_12,Contempt
Seq121_13,Contempt
Seq121_14,Contempt
Seq121_15,Contempt
Seq121_16,Contempt
Seq121_20,Contempt
Seq122_01,Contempt
Seq122_02,Contempt
Seq122_03,Contempt
Seq122_05,Contempt
Seq122_06,Contempt
Seq122_08,Contempt
Seq122_09,Contempt
Seq122_10,Contempt
Seq122_11,Contempt
Seq122_13,Contempt
Seq122_14,Contempt
Seq122_15,Contempt
Seq122_16,Contempt
Seq122_17,Contempt
Seq122_18,Contempt
Seq122_19,Contempt
Seq122_20,Contempt
Seq123_01,Other
Seq123_02,Other
Seq123_03,Other
Seq123_04,Other
Seq123_05,Other
Seq123_06,Other
Seq123_07,Other
Seq123_08,Other
Seq123_09,Other
Seq123_11,Other
Seq123_12,Other
Seq123_13,Other
Seq123_14,Other
Seq123_15,Other
Seq123_16,Other
Seq123_19,Other
Seq123_20,Other
Seq124_01,Other
Seq124_02,Other
Seq124_03,Other
Seq124_04,Other
Seq124_07,Other
Seq124_08,Other
Seq124_09,Other
Seq124_10,Other
Seq124_11,Other
Seq124_13,Other
Seq124_14,Other
Seq124_15,Other
Seq124_17,Other
Seq124_18,Other
Seq124_20,Other
Seq125_01,Other
Seq125_02,Other
Seq125_03,Other
Seq125_04,Other
Seq125_05,Other
Seq125_06,Other
Seq125_07,Other
Seq125_08,Other
Seq125_10,Other
Seq125_11,Other
Seq125_12,Other
Seq125_13,Other
Seq125_15,Other
Seq125_16,Other
Seq125_17,Other
Seq125_18,Other
Seq125_19,Other
Seq126_01,Contempt
Seq126_03,Contempt
Seq126_04,Contempt
Seq126_05,Contempt
Seq126_06,Contempt
Seq126_08,Contempt
Seq126_09,Contempt
Seq126_10,Contempt
Seq126_11,Contempt
Seq126_13,Contempt
Seq126_14,Contempt
Seq126_16,Contempt
Seq126_17,Contempt
Seq126_18,Contempt
Seq126_19,Contempt
Seq126_20,Contempt
Seq127_01,Surprise
Seq127_03,Surprise
Seq127_04,Surprise
Seq127_05,Surprise
Seq127_09,Surprise
Seq127_10,Surprise
Seq127_12,Surprise
Seq127_14,Surprise
Seq127_16,Surprise
Seq127_17,Surprise
Seq127_18,Surprise
Seq127_19,Surprise
Seq128_01,Surprise
Seq128_02,Surprise
Seq128_03,Surprise
Seq128_04,Surprise
Seq128_05,Surprise
Seq128_06,Surprise
Seq128_07,Surprise
Seq128_08,Surprise
Seq128_09,Surprise
Seq128_10,Surprise
Seq128_11,Surprise
Seq128_12,Surprise
Seq128_14,Surprise
Seq128_15,Surprise
Seq128_16,Surprise
Seq128_17,Surprise
Seq128_18,Surprise
Seq128_19,Surprise
Seq128_20,Surprise
Seq129_01,Anger
Seq129_02,Anger
Seq129_03,Anger
Seq129_05,Anger
Seq129_06,Anger
Seq129_07,Anger
Seq129_08,Anger
Seq129_09,Anger
Seq129_10,Anger
Seq129_11,Anger
Seq129_12,Anger
Seq129_13,Anger
Seq129_14,Anger
Seq129_15,Anger
Seq129_16,Anger
Seq129_17,Anger
Seq129_18,Anger
Seq129_19,Anger
Seq129_20,Anger
Seq130_02,Anger
Seq130_03,Anger
Seq130_04,Anger
Seq130_05,Anger
Seq130_06,Anger
Seq130_08,Anger
Seq130_10,Anger
Seq130_12,Anger
Seq130_13,Anger
Seq130_14,Anger
Seq130_15,Anger
Seq130_16,Anger
Seq130_18,Anger
Seq130_19,Anger
Seq130_20,Anger
Seq131_01,Anger
Seq131_02,Anger
Seq131_03,Anger
Seq131_04,Anger
Seq131_05,Anger
Seq131_06,Anger
Seq131_07,Anger
Seq131_08,Anger
Seq131_09,Anger
Seq131_10,Anger
Seq131_11,Anger
Seq131_12,Anger
Seq131_13,Anger
Seq131_14,Anger
Seq131_15,Anger
Seq131_16,Anger
Seq131_17,Anger
Seq131_18,Anger
Seq131_19,Anger
Seq131_20,Anger
Seq132_01,Anger
Seq132_02,Anger
Seq132_03,Anger
Seq132_04,Anger
Seq132_05,Anger
Seq132_06,Anger
Seq132_07,Anger
Seq132_08,Anger
Seq132_09,Anger
Seq132_10,Anger
Seq132_13,Anger
Seq132_14,Anger
Seq132_15,Anger
Seq132_16,Anger
Seq132_17,Anger
Seq132_18,Anger
Seq132_19,Anger
Seq133_01,Anger
Seq133_02,Anger
Seq133_03,Anger
Seq133_04,Anger
Seq133_05,Anger
Seq133_06,Anger
Seq133_07,Anger
Seq133_08,Anger
Seq133_09,Anger
Seq133_11,Anger
Seq133_14,Anger
Seq133_15,Anger
Seq133_16,Anger
Seq133_17,Anger
Seq133_18,Anger
Seq133_19,Anger
Seq133_20,Anger
Seq134_01,Anger
Seq134_03,Anger
Seq134_06,Anger
Seq134_07,Anger
Seq134_08,Anger
Seq134_09,Anger
Seq134_10,Anger
Seq134_11,Anger
Seq134_12,Anger
Seq134_13,Anger
Seq134_14,Anger
Seq134_15,Anger
Seq134_16,Anger
Seq134_17,Anger
Seq134_18,Anger
Seq134_19,Anger
Seq134_20,Anger
Seq135_01,Other
Seq135_02,Other
Seq135_03,Other
Seq135_04,Other
Seq135_05,Other
Seq135_07,Other
Seq135_08,Other
Seq135_09,Other
Seq135_10,Other
Seq135_11,Other
Seq135_12,Other
Seq135_13,Other
Seq135_14,Other
Seq135_15,Other
Seq135_16,Other
Seq135_17,Other
Seq135_18,Other
Seq136_01,Other
Seq136_06,Other
Seq136_07,Other
Seq136_08,Other
Seq136_10,Other
Seq136_11,Other
Seq136_12,Other
Seq136_13,Other
Seq136_14,Other
Seq136_15,Other
Seq136_16,Other
Seq136_17,Other
Seq136_18,Other
Seq136_19,Other
Seq137_01,Anger
Seq137_03,Anger
Seq137_04,Anger
Seq137_05,Anger
Seq137_06,Anger
Seq137_07,Anger
Seq137_11,Anger
Seq137_12,Anger
Seq137_13,Anger
Seq137_14,Anger
Seq137_15,Anger
Seq137_16,Anger
Seq137_17,Anger
Seq137_18,Anger
Seq137_19,Anger
Seq137_20,Anger
Seq138_02,Other
Seq138_03,Other
Seq138_04,Other
Seq138_06,Other
Seq138_09,Other
Seq138_10,Other
Seq138_11,Other
Seq138_12,Other
Seq138_13,Other
Seq138_14,Other
Seq138_15,Other
Seq138_16,Other
Seq138_17,Other
Seq138_18,Other
Seq138_19,Other
Seq138_20,Other
Seq139_01,Happiness
Seq139_02,Happiness
Seq139_03,Happiness
Seq139_04,Happiness
Seq139_05,Happiness
Seq139_06,Happiness
Seq139_07,Happiness
Seq139_08,Happiness
Seq139_10,Happiness
Seq139_12,Happiness
Seq139_13,Happiness
Seq139_14,Happiness
Seq139_15,Happiness
Seq139_16,Happiness
Seq139_18,Happiness
Seq139_20,Happiness
Seq140_01,Other
Seq140_02,Other
Seq140_04,Other
Seq140_05,Other
Seq140_06,Other
Seq140_07,Other
Seq140_08,Other
Seq140_09,Other
Seq140_11,Other
Seq140_12,Other
Seq140_13,Other
Seq140_14,Other
Seq140_15,Other
Seq140_16,Other
Seq140_17,Other
Seq140_18,Other
Seq140_19,Other
Seq140_20,Other
Seq141_01,Anger
Seq141_02,Anger
Seq141_05,Anger
Seq141_07,Anger
Seq141_08,Anger
Seq141_09,Anger
Seq141_11,Anger
Seq141_14,Anger
Seq141_15,Anger
Seq141_16,Anger
Seq141_17,Anger
Seq141_18,Anger
Seq141_19,Anger
Seq141_20,Anger
Seq142_03,Anger
Seq142_04,Anger
Seq142_05,Anger
Seq142_06,Anger
Seq142_07,Anger
Seq142_08,Anger
Seq142_09,Anger
Seq142_10,Anger
Seq142_11,Anger
Seq142_12,Anger
Seq142_13,Anger
Seq142_14,Anger
Seq142_15,Anger
Seq142_16,Anger
Seq142_18,Anger
Seq142_19,Anger
Seq142_20,Anger
Seq143_02,Anger
Seq143_04,Anger
Seq143_05,Anger
Seq143_06,Anger
Seq143_07,Anger
Seq143_09,Anger
Seq143_10,Anger
Seq143_11,Anger
Seq143_13,Anger
Seq143_14,Anger
Seq143_15,Anger
Seq143_16,Anger
Seq143_18,Anger
Seq143_19,Anger
Seq143_20,Anger
Seq144_02,Anger
Seq144_04,Anger
Seq144_05,Anger
Seq144_06,Anger
Seq144_07,Anger
Seq144_08,Anger
Seq144_09,Anger
Seq144_10,Anger
Seq144_11,Anger
Seq144_12,Anger
Seq144_13,Anger
Seq144_14,Anger
Seq144_15,Anger
Seq144_16,Anger
Seq144_17,Anger
Seq144_18,Anger
Seq144_19,Anger
Seq144_20,Anger
Seq145_01,Anger
Seq145_02,Anger
Seq145_03,Anger
Seq145_04,Anger
Seq145_05,Anger
Seq145_06,Anger
Seq145_07,Anger
Seq145_08,Anger
Seq145_10,Anger
Seq145_11,Anger
Seq145_13,Anger
Seq145_14,Anger
Seq145_15,Anger
Seq145_16,Anger
Seq145_17,Anger
Seq145_18,Anger
Seq145_19,Anger
Seq145_20,Anger
Seq146_01,Anger
Seq146_02,Anger
Seq146_04,Anger
Seq146_05,Anger
Seq146_06,Anger
Seq146_07,Anger
Seq146_08,Anger
Seq146_09,Anger
Seq146_10,Anger
Seq146_11,Anger
Seq146_12,Anger
Seq146_13,Anger
Seq146_18,Anger
Seq146_19,Anger
Seq146_20,Anger
Seq147_01,Anger
Seq147_02,Anger
Seq147_03,Anger
Seq147_04,Anger
Seq147_06,Anger
Seq147_07,Anger
Seq147_08,Anger
Seq147_09,Anger
Seq147_10,Anger
Seq147_11,Anger
Seq147_13,Anger
Seq147_15,Anger
Seq147_17,Anger
Seq147_19,Anger
Seq147_20,Anger
Seq148_01,Anger
Seq148_02,Anger
Seq148_04,Anger
Seq148_05,Anger
Seq148_06,Anger
Seq148_07,Anger
Seq148_08,Anger
Seq148_09,Anger
Seq148_10,Anger
Seq148_11,Anger
Seq148_12,Anger
Seq148_13,Anger
Seq148_14,Anger
Seq148_15,Anger
Seq148_16,Anger
Seq148_17,Anger
Seq148_19,Anger
Seq149_01,Anger
Seq149_03,Anger
Seq149_04,Anger
Seq149_05,Anger
Seq149_06,Anger
Seq149_07,Anger
Seq149_08,Anger
Seq149_09,Anger
Seq149_10,Anger
Seq149_11,Anger
Seq149_12,Anger
Seq149_13,Anger
Seq149_14,Anger
Seq149_15,Anger
Seq149_16,Anger
Seq149_17,Anger
Seq149_18,Anger
Seq149_19,Anger
Seq150_02,Other
Seq150_03,Other
Seq150_04,Other
Seq150_05,Other
Seq150_06,Other
Seq150_07,Other
Seq150_08,Other
Seq150_09,Other
Seq150_10,Other
Seq150_11,Other
Seq150_14,Other
Seq150_15,Other
Seq150_17,Other
Seq150_18,Other
Seq150_19,Other
Seq150_20,Other
Seq151_01,Other
Seq151_02,Other
Seq151_03,Other
Seq151_05,Other
Seq151_06,Other
Seq151_07,Other
Seq151_08,Other
Seq151_09,Other
Seq151_10,Other
Seq151_12,Other
Seq151_13,Other
Seq151_14,Other
Seq151_15,Other
Seq151_16,Other
Seq151_17,Other
Seq151_19,Other
Seq151_20,Other
Seq152_01,Other
Seq152_03,Other
Seq152_04,Other
Seq152_05,Other
Seq152_07,Other
Seq152_08,Other
Seq152_09,Other
Seq152_10,Other
Seq152_11,Other
Seq152_12,Other
Seq152_13,Other
Seq152_14,Other
Seq152_16,Other
Seq152_17,Other
Seq152_19,Other
Seq152_20,Other
Seq153_01,Other
Seq153_03,Other
Seq153_04,Other
Seq153_06,Other
Seq153_07,Other
Seq153_08,Other
Seq153_10,Other
Seq153_12,Other
Seq153_13,Other
Seq153_14,Other
Seq153_16,Other
Seq153_17,Other
Seq153_18,Other
Seq153_20,Other
Seq154_01,Surprise
Seq154_02,Surprise
Seq154_04,Surprise
Seq154_06,Surprise
Seq154_07,Surprise
Seq154_09,Surprise
Seq154_11,Surprise
Seq154_12,Surprise
Seq154_14,Surprise
Seq154_15,Surprise
Seq154_18,Surprise
Seq154_19,Surprise
Seq155_01,Contempt
Seq155_03,Contempt
Seq155_04,Contempt
Seq155_05,Contempt
Seq155_06,Contempt
Seq155_07,Contempt
Seq155_08,Contempt
Seq155_09,Contempt
Seq155_12,Contempt
Seq155_13,Contempt
Seq155_14,Contempt
Seq155_16,Contempt
Seq155_17,Contempt
Seq155_18,Contempt
Seq156_01,Other
Seq156_02,Other
Seq156_03,Other
Seq156_04,Other
Seq156_05,Other
Seq156_06,Other
Seq156_07,Other
Seq156_08,Other
Seq156_10,Other
Seq156_11,Other
Seq156_12,Other
Seq156_13,Other
Seq156_14,Other
Seq156_15,Other
Seq156_16,Other
Seq156_17,Other
Seq156_18,Other
Seq156_19,Other
Seq156_20,Other
Seq157_01,Other
Seq157_02,Other
Seq157_03,Other
Seq157_05,Other
Seq157_06,Other
Seq157_08,Other
Seq157_09,Other
Seq157_10,Other
Seq157_11,Other
Seq157_12,Other
Seq157_13,Other
Seq157_15,Other
Seq157_16,Other
Seq157_17,Other
Seq157_18,Other
Seq157_20,Other
Seq158_01,Anger
Seq158_04,Anger
Seq158_06,Anger
Seq158_08,Anger
Seq158_09,Anger
Seq158_10,Anger
Seq158_11,Anger
Seq158_12,Anger
Seq158_14,Anger
Seq158_15,Anger
Seq158_16,Anger
Seq158_17,Anger
Seq158_18,Anger
Seq158_19,Anger
Seq158_20,Anger
Seq159_02,Other
Seq159_04,Other
Seq159_05,Other
Seq159_06,Other
Seq159_07,Other
Seq159_09,Other
Seq159_10,Other
